C-SDB_TIT-0;C-W96-0;C-C93-2;F-ANK;F-UEB
201212;W96-5;40;4341;14320
201212;W96-6;01;36425;112538
201212;W96-6;70;6093;16877
201212;W96-6;71;10793;27147
201212;W96-6;72;33881;101563
201212;W96-6;73;17785;44943
201212;W96-6;74;5896;14599
201212;W96-6;75;41247;117531
201212;W96-6;76;3398;9723
201212;W96-6;77;1376;3793
201212;W96-6;80;12538;40623
201212;W96-6;81;4552;18107
201212;W96-6;82;8993;44591
201212;W96-6;83;5534;24130
201212;W96-6;84;4054;19415
201212;W96-6;85;3403;16057
201212;W96-6;53;1323;5698
201212;W96-6;56;47;250
201212;W96-6;60;186;732
201212;W96-6;62;1282;6918
201212;W96-6;94;23;136
201212;W96-6;08;199;457
201212;W96-6;67;270;1054
201212;W96-6;11;603;3177
201212;W96-6;86;117;553
201212;W96-6;13;208;745
201212;W96-6;14;507;1479
201212;W96-6;15;147;660
201212;W96-6;87;176;399
201212;W96-6;18;91;347
201212;W96-6;49;21;101
201212;W96-6;19;754;1849
201212;W96-6;20;4250;8756
201212;W96-6;21;293;582
201212;W96-6;22;361;620
201212;W96-6;23;160;762
201212;W96-6;51;1243;2993
201212;W96-6;88;44;171
201212;W96-6;89;46;231
201212;W96-6;63;88;343
201212;W96-6;90;4;16
201212;W96-6;61;38;132
201212;W96-6;25;3270;17561
201212;W96-6;26;98;318
201212;W96-6;27;1491;6653
201212;W96-6;28;33;84
201212;W96-6;29;930;2937
201212;W96-6;91;1235;4137
201212;W96-6;95;1;67
201212;W96-6;31;381;1556
201212;W96-6;32;1910;5408
201212;W96-6;10;1856;6382
201212;W96-6;52;2184;6814
201212;W96-6;33;265;865
201212;W96-6;34;124;786
201212;W96-6;17;71;406
201212;W96-6;64;76;180
201212;W96-6;59;132;417
201212;W96-6;65;15;25
201212;W96-6;09;6125;22170
201212;W96-6;36;111;251
201212;W96-6;92;370;896
201212;W96-6;38;11496;41898
201212;W96-6;39;896;2733
201212;W96-6;96;32;136
201212;W96-6;16;1363;5992
201212;W96-6;93;8;13
201212;W96-6;57;152;566
201212;W96-6;58;105;571
201212;W96-6;37;118;361
201212;W96-6;40;2066;5602
201212;W96-7;01;23440;67553
201212;W96-7;70;1781;6005
201212;W96-7;71;3828;10617
201212;W96-7;72;10256;36628
201212;W96-7;73;10942;31997
201212;W96-7;74;5133;12519
201212;W96-7;75;6322;20114
201212;W96-7;76;15316;40587
201212;W96-7;77;4601;13176
201212;W96-7;80;125146;407111
201212;W96-7;81;83913;309704
201212;W96-7;82;117113;611104
201212;W96-7;83;86944;383098
201212;W96-7;84;44604;225034
201212;W96-7;85;41504;180378
201212;W96-7;53;11082;55041
201212;W96-7;56;645;3347
201212;W96-7;60;3029;12769
201212;W96-7;62;23629;125782
201212;W96-7;94;547;1433
201212;W96-7;08;816;4731
201212;W96-7;67;4710;5895
201212;W96-7;11;5431;26127
201212;W96-7;86;431;2316
201212;W96-7;13;1443;6859
201212;W96-7;14;10574;43903
201212;W96-7;15;1499;6899
201212;W96-7;87;439;3590
201212;W96-7;18;2336;9920
201212;W96-7;49;96;750
201212;W96-7;19;1542;7832
201212;W96-7;20;42161;94350
201212;W96-7;21;481;2278
201212;W96-7;22;359;1551
201212;W96-7;23;616;2288
201212;W96-7;51;717;2511
201212;W96-7;88;711;3738
201212;W96-7;89;919;4922
201212;W96-7;63;4371;23123
201212;W96-7;90;105;502
201212;W96-7;61;376;1147
201212;W96-7;25;91538;513109
201212;W96-7;26;732;3199
201212;W96-7;27;9034;50225
201212;W96-7;28;385;1940
201212;W96-7;29;4454;22544
201212;W96-7;91;14531;59734
201212;W96-7;95;99;568
201212;W96-7;31;2297;11189
201212;W96-7;32;39784;149571
201212;W96-7;10;1711;8424
201212;W96-7;52;1305;5375
201212;W96-7;33;2414;9001
201212;W96-7;34;1866;9828
201212;W96-7;17;225;644
201212;W96-7;64;1208;1996
201212;W96-7;59;975;2735
201212;W96-7;65;170;387
201212;W96-7;09;14859;60273
201212;W96-7;36;460;1886
201212;W96-7;92;2420;11029
201212;W96-7;38;2185;11808
201212;W96-7;39;6217;19252
201212;W96-7;96;339;1723
201212;W96-7;16;34210;172101
201212;W96-7;93;143;603
201212;W96-7;57;336;1687
201212;W96-7;58;490;1407
201212;W96-7;37;829;3208
201212;W96-7;40;3830;16158
201212;W96-8;01;4424;12302
201212;W96-8;70;550;1174
201212;W96-8;71;1179;3116
201212;W96-8;72;1772;4255
201212;W96-8;73;1879;3998
201212;W96-8;74;1324;2530
201212;W96-8;75;1581;4711
201212;W96-8;76;2589;5110
201212;W96-8;77;5242;12013
201212;W96-8;80;16262;50807
201212;W96-8;81;41552;144389
201212;W96-8;82;23446;119774
201212;W96-8;83;20140;86747
201212;W96-8;84;7392;36725
201212;W96-8;85;3804;14191
201212;W96-8;53;1920;8194
201212;W96-8;56;147;882
201212;W96-8;60;240;1252
201212;W96-8;62;2485;12761
201212;W96-8;94;41;115
201212;W96-8;08;57;250
201212;W96-8;67;146;547
201212;W96-8;11;316;1301
201212;W96-8;86;11;38
201212;W96-8;13;64;266
201212;W96-8;14;2798;10956
201212;W96-8;15;193;1103
201212;W96-8;87;21;216
201212;W96-8;18;96;455
201212;W96-8;49;33;220
201212;W96-8;19;52;228
201212;W96-8;20;1965;4131
201212;W96-8;21;124;294
201212;W96-8;22;60;342
201212;W96-8;23;95;430
201212;W96-8;51;65;192
201212;W96-8;88;66;162
201212;W96-8;89;29;96
201212;W96-8;63;791;4257
201212;W96-8;90;16;113
201212;W96-8;61;40;196
201212;W96-8;25;12109;68247
201212;W96-8;26;299;1634
201212;W96-8;27;191;575
201212;W96-8;28;47;147
201212;W96-8;29;123;509
201212;W96-8;91;539;1864
201212;W96-8;95;1;4
201212;W96-8;31;331;1462
201212;W96-8;32;19400;59039
201212;W96-8;10;101;480
201212;W96-8;52;82;185
201212;W96-8;33;410;1779
201212;W96-8;34;216;1575
201212;W96-8;17;39;86
201212;W96-8;64;12;36
201212;W96-8;59;221;1156
201212;W96-8;65;69;70
201212;W96-8;09;331;1125
201212;W96-8;36;99;398
201212;W96-8;92;56;220
201212;W96-8;38;306;918
201212;W96-8;39;779;3759
201212;W96-8;96;25;156
201212;W96-8;16;3347;17826
201212;W96-8;93;20;121
201212;W96-8;57;104;533
201212;W96-8;58;56;324
201212;W96-8;37;109;574
201212;W96-8;40;1180;4370
201212;W96-9;01;7627;14678
201212;W96-9;70;5320;9286
201212;W96-9;71;12160;21200
201212;W96-9;72;12470;20351
201212;W96-9;73;21861;36815
201212;W96-9;74;13427;23144
201212;W96-9;75;19789;33583
201212;W96-9;76;12002;23247
201212;W96-9;77;5847;11585
201212;W96-9;80;21878;47548
201212;W96-9;81;8722;20454
201212;W96-9;82;12040;28573
201212;W96-9;83;11418;25635
201212;W96-9;84;8994;20881
201212;W96-9;85;6799;16448
201212;W96-9;53;6954;15978
201212;W96-9;56;1706;4115
201212;W96-9;60;5449;13792
201212;W96-9;62;3564;8744
201212;W96-9;94;2757;6607
201212;W96-9;08;4947;11696
201212;W96-9;67;7036;12051
201212;W96-9;11;1739;4903
201212;W96-9;86;359;880
201212;W96-9;13;2849;7868
201212;W96-9;14;13524;35019
201212;W96-9;15;7817;19783
201212;W96-9;87;2651;7007
201212;W96-9;18;1750;4405
201212;W96-9;49;359;887
201212;W96-9;19;3394;9563
201212;W96-9;20;35066;88751
201212;W96-9;21;12304;26265
201212;W96-9;22;6694;13093
201212;W96-9;23;2318;5788
201212;W96-9;51;7451;13267
201212;W96-9;88;668;1394
201212;W96-9;89;420;965
201212;W96-9;63;756;1838
201212;W96-9;90;399;1317
201212;W96-9;61;436;1137
201212;W96-9;25;7200;17766
201212;W96-9;26;1504;4002
201212;W96-9;27;5026;10136
201212;W96-9;28;951;2469
201212;W96-9;29;16926;39484
201212;W96-9;91;24279;65581
201212;W96-9;95;617;1369
201212;W96-9;31;2674;6582
201212;W96-9;32;14674;35119
201212;W96-9;10;2805;4647
201212;W96-9;52;4220;7223
201212;W96-9;33;9238;22020
201212;W96-9;34;768;1867
201212;W96-9;17;1057;2337
201212;W96-9;64;4101;7621
201212;W96-9;59;2955;6161
201212;W96-9;65;1420;2169
201212;W96-9;09;11225;17418
201212;W96-9;36;4043;9404
201212;W96-9;92;4904;10661
201212;W96-9;38;12792;20121
201212;W96-9;39;19200;43558
201212;W96-9;96;2557;5192
201212;W96-9;16;16813;39383
201212;W96-9;93;489;1338
201212;W96-9;57;1772;4488
201212;W96-9;58;2017;4464
201212;W96-9;37;3011;6505
201212;W96-9;40;5816;12594
201301;W96-1;01;10028;34287
201301;W96-1;70;2847;9887
201301;W96-1;71;2221;6898
201301;W96-1;72;10137;32695
201301;W96-1;73;3115;9537
201301;W96-1;74;897;2506
201301;W96-1;75;6381;18415
201301;W96-1;76;447;1862
201301;W96-1;77;184;779
201301;W96-1;80;727;2142
201301;W96-1;81;279;1227
201301;W96-1;82;368;1412
201301;W96-1;83;274;1109
201301;W96-1;84;299;1261
201301;W96-1;85;255;1050
201301;W96-1;53;129;675
201301;W96-1;56;22;30
201301;W96-1;60;5;8
201301;W96-1;62;15;39
201301;W96-1;08;31;110
201301;W96-1;67;4;4
201301;W96-1;11;15;38
201301;W96-1;86;2;2
201301;W96-1;13;11;32
201301;W96-1;14;17;43
201301;W96-1;15;6;13
201301;W96-1;87;61;78
201301;W96-1;18;5;5
201301;W96-1;19;5;15
201301;W96-1;20;176;373
201301;W96-1;21;3;6
201301;W96-1;22;87;174
201301;W96-1;23;8;26
201301;W96-1;51;117;326
201301;W96-1;88;1;2
201301;W96-1;89;4;5
201301;W96-1;63;2;8
201301;W96-1;61;0;31
201301;W96-1;25;49;78
201301;W96-1;26;8;10
201301;W96-1;27;141;219
201301;W96-1;28;3;53
201301;W96-1;29;696;1069
201301;W96-1;91;228;580
201301;W96-1;31;6;25
201301;W96-1;32;84;264
201301;W96-1;10;133;345
201301;W96-1;52;60;185
201301;W96-1;33;8;128
201301;W96-1;34;3;6
201301;W96-1;17;0;4
201301;W96-1;64;1;1
201301;W96-1;59;6;13
201301;W96-1;09;167;331
201301;W96-1;36;5;5
201301;W96-1;92;344;388
201301;W96-1;38;357;877
201301;W96-1;39;12;19
201301;W96-1;96;5;10
201301;W96-1;16;77;253
201301;W96-1;93;1;1
201301;W96-1;57;6;10
201301;W96-1;37;3;3
201301;W96-1;40;165;262
201301;W96-2;01;11757;51889
201301;W96-2;70;2132;9141
201301;W96-2;71;14393;51685
201301;W96-2;72;8742;38420
201301;W96-2;73;5816;20011
201301;W96-2;74;2442;7757
201301;W96-2;75;14256;50875
201301;W96-2;76;2828;9366
201301;W96-2;77;478;1465
201301;W96-2;80;6757;36914
201301;W96-2;81;1903;14208
201301;W96-2;82;4802;48888
201301;W96-2;83;5578;44203
201301;W96-2;84;3596;30078
201301;W96-2;85;2881;20483
201301;W96-2;53;765;6111
201301;W96-2;56;22;96
201301;W96-2;60;70;191
201301;W96-2;62;386;3062
201301;W96-2;94;17;78
201301;W96-2;08;292;1818
201301;W96-2;67;201;219
201301;W96-2;11;559;2553
201301;W96-2;86;26;60
201301;W96-2;13;167;888
201301;W96-2;14;209;921
201301;W96-2;15;72;305
201301;W96-2;87;49;262
201301;W96-2;18;36;230
201301;W96-2;49;2;17
201301;W96-2;19;43;193
201301;W96-2;20;9223;35263
201301;W96-2;21;42;248
201301;W96-2;22;2078;13212
201301;W96-2;23;43;137
201301;W96-2;51;8157;46959
201301;W96-2;88;62;517
201301;W96-2;89;51;646
201301;W96-2;63;33;467
201301;W96-2;90;5;36
201301;W96-2;61;6;10
201301;W96-2;25;8400;46002
201301;W96-2;26;37;207
201301;W96-2;27;4765;29020
201301;W96-2;28;155;887
201301;W96-2;29;1850;12890
201301;W96-2;91;1244;9977
201301;W96-2;95;6;31
201301;W96-2;31;90;536
201301;W96-2;32;568;2785
201301;W96-2;10;2128;9488
201301;W96-2;52;5439;25036
201301;W96-2;33;199;794
201301;W96-2;34;26;223
201301;W96-2;17;9;19
201301;W96-2;64;16;36
201301;W96-2;59;32;139
201301;W96-2;65;11;31
201301;W96-2;09;5757;23245
201301;W96-2;36;84;333
201301;W96-2;92;761;5356
201301;W96-2;38;14330;69886
201301;W96-2;39;293;1154
201301;W96-2;96;1;31
201301;W96-2;16;731;4930
201301;W96-2;93;8;65
201301;W96-2;57;167;1279
201301;W96-2;58;18;54
201301;W96-2;37;76;389
201301;W96-2;40;859;4512
201301;W96-3;01;23928;91834
201301;W96-3;70;2628;8821
201301;W96-3;71;3115;9384
201301;W96-3;72;27154;103000
201301;W96-3;73;9054;30315
201301;W96-3;74;2875;7054
201301;W96-3;75;7637;23455
201301;W96-3;76;2603;6448
201301;W96-3;77;1465;3572
201301;W96-3;80;3954;9513
201301;W96-3;81;1279;3235
201301;W96-3;82;1385;3773
201301;W96-3;83;1569;3862
201301;W96-3;84;897;2700
201301;W96-3;85;1258;3937
201301;W96-3;53;402;1357
201301;W96-3;56;38;58
201301;W96-3;60;49;181
201301;W96-3;62;233;446
201301;W96-3;94;16;116
201301;W96-3;08;464;862
201301;W96-3;67;957;1348
201301;W96-3;11;85;173
201301;W96-3;86;24;32
201301;W96-3;13;69;127
201301;W96-3;14;631;1251
201301;W96-3;15;47;161
201301;W96-3;87;134;373
201301;W96-3;18;42;135
201301;W96-3;49;10;12
201301;W96-3;19;89;173
201301;W96-3;20;1120;2971
201301;W96-3;21;557;1025
201301;W96-3;22;642;1488
201301;W96-3;23;82;146
201301;W96-3;51;185;409
201301;W96-3;88;23;27
201301;W96-3;89;148;775
201301;W96-3;63;48;120
201301;W96-3;90;12;18
201301;W96-3;61;18;28
201301;W96-3;25;529;1159
201301;W96-3;26;44;75
201301;W96-3;27;1711;5211
201301;W96-3;28;70;307
201301;W96-3;29;2853;5384
201301;W96-3;91;928;4249
201301;W96-3;95;5;5
201301;W96-3;31;137;333
201301;W96-3;32;841;1838
201301;W96-3;10;1348;4715
201301;W96-3;52;401;993
201301;W96-3;33;225;532
201301;W96-3;34;15;47
201301;W96-3;17;27;184
201301;W96-3;64;443;469
201301;W96-3;59;185;1064
201301;W96-3;65;27;72
201301;W96-3;09;1995;4770
201301;W96-3;36;177;546
201301;W96-3;92;857;1634
201301;W96-3;38;5029;17411
201301;W96-3;39;508;1158
201301;W96-3;96;14;70
201301;W96-3;16;576;1590
201301;W96-3;93;26;55
201301;W96-3;57;26;111
201301;W96-3;58;1153;2123
201301;W96-3;37;54;103
201301;W96-3;40;1170;2318
201301;W96-4;01;16338;47382
201301;W96-4;70;1409;4027
201301;W96-4;71;2634;6753
201301;W96-4;72;14908;43230
201301;W96-4;73;40540;121454
201301;W96-4;74;6501;17351
201301;W96-4;75;6555;17740
201301;W96-4;76;3830;9583
201301;W96-4;77;2160;4370
201301;W96-4;80;10668;27126
201301;W96-4;81;3055;8256
201301;W96-4;82;3014;12443
201301;W96-4;83;3481;12599
201301;W96-4;84;1577;5686
201301;W96-4;85;2373;9647
201301;W96-4;53;716;2141
201301;W96-4;56;124;295
201301;W96-4;60;138;415
201301;W96-4;62;472;1546
201301;W96-4;94;74;234
201301;W96-4;08;181;502
201301;W96-4;67;274;868
201301;W96-4;11;473;1671
201301;W96-4;86;30;185
201301;W96-4;13;246;475
201301;W96-4;14;714;1637
201301;W96-4;15;62;188
201301;W96-4;87;85;188
201301;W96-4;18;39;96
201301;W96-4;49;4;14
201301;W96-4;19;57;231
201301;W96-4;20;1836;3981
201301;W96-4;21;152;289
201301;W96-4;22;465;1385
201301;W96-4;23;204;575
201301;W96-4;51;302;1037
201301;W96-4;88;37;69
201301;W96-4;89;56;124
201301;W96-4;63;69;218
201301;W96-4;90;19;21
201301;W96-4;61;11;135
201301;W96-4;25;1063;4162
201301;W96-4;26;124;267
201301;W96-4;27;1608;6869
201301;W96-4;28;36;186
201301;W96-4;29;1069;3016
201301;W96-4;91;790;2838
201301;W96-4;95;13;37
201301;W96-4;31;206;517
201301;W96-4;32;1247;2892
201301;W96-4;10;779;2935
201301;W96-4;52;403;1620
201301;W96-4;33;246;813
201301;W96-4;34;24;123
201301;W96-4;17;77;415
201301;W96-4;64;255;408
201301;W96-4;59;33;107
201301;W96-4;65;192;220
201301;W96-4;09;4153;13951
201301;W96-4;36;125;282
201301;W96-4;92;380;898
201301;W96-4;38;2305;10082
201301;W96-4;39;452;1839
201301;W96-4;96;52;137
201301;W96-4;16;973;4585
201301;W96-4;93;5;7
201301;W96-4;57;68;224
201301;W96-4;58;47;103
201301;W96-4;37;87;249
201301;W96-4;40;1106;2522
201301;W96-5;01;39867;157011
201301;W96-5;70;7183;26839
201301;W96-5;71;7113;24972
201301;W96-5;72;37592;153098
201301;W96-5;73;37101;113294
201301;W96-5;74;21322;65755
201301;W96-5;75;22053;75232
201301;W96-5;76;7476;22319
201301;W96-5;77;2481;6828
201301;W96-5;80;90849;340529
201301;W96-5;81;18361;102311
201301;W96-5;82;33162;287928
201301;W96-5;83;67520;412648
201301;W96-5;84;22304;164130
201301;W96-5;85;26446;163692
201301;W96-5;53;7721;47561
201301;W96-5;56;286;1039
201301;W96-5;60;2449;8512
201301;W96-5;62;7150;46320
201301;W96-5;94;378;1140
201301;W96-5;08;831;4444
201301;W96-5;67;1233;1642
201301;W96-5;11;23941;136866
201301;W96-5;86;333;2220
201301;W96-5;13;2537;15953
201301;W96-5;14;1762;7197
201301;W96-5;15;418;1961
201301;W96-5;87;1236;7028
201301;W96-5;18;1754;11979
201301;W96-5;49;427;3352
201301;W96-5;19;942;5001
201301;W96-5;20;5797;18895
201301;W96-5;21;1254;2216
201301;W96-5;22;2184;12764
201301;W96-5;23;469;1797
201301;W96-5;51;5282;31248
201301;W96-5;88;488;2934
201301;W96-5;89;1266;8732
201301;W96-5;63;667;4523
201301;W96-5;90;97;350
201301;W96-5;61;142;645
201301;W96-5;25;45610;284363
201301;W96-5;26;2918;12405
201301;W96-5;27;13206;79098
201301;W96-5;28;254;1392
201301;W96-5;29;10816;69443
201301;W96-5;91;16347;121552
201301;W96-5;95;136;480
201301;W96-5;31;5977;38101
201301;W96-5;32;3508;14433
201301;W96-5;10;4188;19679
201301;W96-5;52;3697;16972
201301;W96-5;33;1440;4561
201301;W96-5;34;515;4449
201301;W96-5;17;128;362
201301;W96-5;64;2572;3595
201301;W96-5;59;1090;1880
201301;W96-5;65;1013;1329
201301;W96-5;09;19848;77878
201301;W96-5;36;895;4438
201301;W96-5;92;5361;36032
201301;W96-5;38;10184;49967
201301;W96-5;39;2904;9882
201301;W96-5;96;194;923
201301;W96-5;16;15398;100852
201301;W96-5;93;68;528
201301;W96-5;57;486;3446
201301;W96-5;58;272;1165
201301;W96-5;37;807;2822
201301;W96-5;40;3744;22210
201301;W96-6;01;33715;118096
201301;W96-6;70;6351;25542
201301;W96-6;71;9946;27816
201301;W96-6;72;33700;116108
201301;W96-6;73;19826;60165
201301;W96-6;74;5455;15092
201301;W96-6;75;46168;148720
201301;W96-6;76;3784;11052
201301;W96-6;77;1175;3434
201301;W96-6;80;13367;51257
201301;W96-6;81;3158;17664
201301;W96-6;82;5362;43294
201301;W96-6;83;9395;61811
201301;W96-6;84;3563;24704
201301;W96-6;85;4159;26655
201301;W96-6;53;1345;8668
201301;W96-6;56;101;311
201301;W96-6;60;165;716
201301;W96-6;62;949;5416
201301;W96-6;94;58;206
201301;W96-6;08;240;748
201301;W96-6;67;408;2246
201301;W96-6;11;2318;10814
201301;W96-6;86;62;476
201301;W96-6;13;253;715
201301;W96-6;14;590;1787
201301;W96-6;15;76;502
201301;W96-6;87;169;752
201301;W96-6;18;79;415
201301;W96-6;49;6;7
201301;W96-6;19;124;556
201301;W96-6;20;2368;6120
201301;W96-6;21;316;621
201301;W96-6;22;974;4265
201301;W96-6;23;166;633
201301;W96-6;51;1546;8237
201301;W96-6;88;36;153
201301;W96-6;89;79;469
201301;W96-6;63;276;1657
201301;W96-6;90;5;5
201301;W96-6;61;31;94
201301;W96-6;25;2279;14827
201301;W96-6;26;243;1367
201301;W96-6;27;3031;15621
201301;W96-6;28;123;255
201301;W96-6;29;2046;10734
201301;W96-6;91;1752;13187
201301;W96-6;95;2;64
201301;W96-6;31;529;2860
201301;W96-6;32;1348;4307
201301;W96-6;10;3083;10955
201301;W96-6;52;1847;8882
201301;W96-6;33;225;770
201301;W96-6;34;34;297
201301;W96-6;17;81;373
201301;W96-6;64;48;96
201301;W96-6;59;134;308
201301;W96-6;65;7;17
201301;W96-6;09;7805;30045
201301;W96-6;36;106;197
201301;W96-6;92;398;1814
201301;W96-6;38;22330;97443
201301;W96-6;39;849;2565
201301;W96-6;96;19;78
201301;W96-6;16;1594;9282
201301;W96-6;93;73;91
201301;W96-6;57;120;992
201301;W96-6;58;61;509
201301;W96-6;37;55;225
201301;W96-6;40;2361;8231
201301;W96-7;01;22325;82395
201301;W96-7;70;2415;12787
201301;W96-7;71;5313;16647
201301;W96-7;72;13521;57284
201301;W96-7;73;15110;50529
201301;W96-7;74;5850;18232
201301;W96-7;75;8986;34153
201301;W96-7;76;18162;51058
201301;W96-7;77;5525;17529
201301;W96-7;80;152354;563170
201301;W96-7;81;82227;392324
201301;W96-7;82;76617;664666
201301;W96-7;83;135201;859149
201301;W96-7;84;47017;339506
201301;W96-7;85;64536;378642
201301;W96-7;53;13352;86811
201301;W96-7;56;637;3850
201301;W96-7;60;3462;20744
201301;W96-7;62;24966;149012
201301;W96-7;94;787;2874
201301;W96-7;08;1250;8211
201301;W96-7;67;2187;2658
201301;W96-7;11;20914;103361
201301;W96-7;86;712;4637
201301;W96-7;13;2455;13588
201301;W96-7;14;10098;53659
201301;W96-7;15;647;3987
201301;W96-7;87;770;5439
201301;W96-7;18;4442;32502
201301;W96-7;49;223;1223
201301;W96-7;19;3176;18475
201301;W96-7;20;17697;60119
201301;W96-7;21;520;1767
201301;W96-7;22;752;5044
201301;W96-7;23;1023;5195
201301;W96-7;51;3218;20415
201301;W96-7;88;1237;8656
201301;W96-7;89;2662;17540
201301;W96-7;63;2789;19475
201301;W96-7;90;58;382
201301;W96-7;61;353;1264
201301;W96-7;25;95699;617394
201301;W96-7;26;2953;13144
201301;W96-7;27;20964;129195
201301;W96-7;28;356;2219
201301;W96-7;29;15314;107529
201301;W96-7;91;34096;290455
201301;W96-7;95;85;530
201301;W96-7;31;4428;27484
201301;W96-7;32;56863;285009
201301;W96-7;10;2415;13688
201301;W96-7;52;1899;9794
201301;W96-7;33;2940;12831
201301;W96-7;34;1058;11170
201301;W96-7;17;222;545
201301;W96-7;64;1018;1547
201301;W96-7;59;432;1294
201301;W96-7;65;40;93
201301;W96-7;09;16174;67078
201301;W96-7;36;1853;9271
201301;W96-7;92;8911;61330
201301;W96-7;38;3434;20300
201301;W96-7;39;4348;20478
201301;W96-7;96;273;1634
201301;W96-7;16;39444;275085
201301;W96-7;93;120;778
201301;W96-7;57;302;2079
201301;W96-7;58;403;1163
201301;W96-7;37;920;3391
201301;W96-7;40;5287;31859
201301;W96-8;01;4964;18209
201301;W96-8;70;458;1348
201301;W96-8;71;1188;3112
201301;W96-8;72;2180;7838
201301;W96-8;73;2363;6905
201301;W96-8;74;1789;4282
201301;W96-8;75;1741;5948
201301;W96-8;76;2623;5828
201301;W96-8;77;8442;25421
201301;W96-8;80;19801;73640
201301;W96-8;81;57676;228967
201301;W96-8;82;19457;142845
201301;W96-8;83;41143;245878
201301;W96-8;84;8439;51163
201301;W96-8;85;5975;29786
201301;W96-8;53;1909;10687
201301;W96-8;56;85;583
201301;W96-8;60;586;4067
201301;W96-8;62;2358;12588
201301;W96-8;94;25;149
201301;W96-8;08;45;232
201301;W96-8;67;235;381
201301;W96-8;11;743;3597
201301;W96-8;86;37;139
201301;W96-8;13;305;1519
201301;W96-8;14;2604;11714
201301;W96-8;15;108;640
201301;W96-8;87;130;855
201301;W96-8;18;139;747
201301;W96-8;49;37;264
201301;W96-8;19;94;453
201301;W96-8;20;1055;2983
201301;W96-8;21;109;442
201301;W96-8;22;46;653
201301;W96-8;23;115;568
201301;W96-8;51;99;601
201301;W96-8;88;82;434
201301;W96-8;89;78;495
201301;W96-8;63;728;3715
201301;W96-8;90;5;22
201301;W96-8;61;29;216
201301;W96-8;25;11321;71049
201301;W96-8;26;394;1853
201301;W96-8;27;489;2523
201301;W96-8;28;48;194
201301;W96-8;29;239;1388
201301;W96-8;91;1351;9585
201301;W96-8;95;16;79
201301;W96-8;31;444;2005
201301;W96-8;32;32697;137475
201301;W96-8;10;85;471
201301;W96-8;52;157;513
201301;W96-8;33;372;1945
201301;W96-8;34;229;1872
201301;W96-8;17;31;60
201301;W96-8;64;22;64
201301;W96-8;59;95;551
201301;W96-8;65;3;6
201301;W96-8;09;422;1440
201301;W96-8;36;841;4073
201301;W96-8;92;235;1560
201301;W96-8;38;244;731
201301;W96-8;39;774;4010
201301;W96-8;96;58;180
201301;W96-8;16;3015;17963
201301;W96-8;93;26;175
201301;W96-8;57;172;1027
201301;W96-8;58;28;105
201301;W96-8;37;262;1522
201301;W96-8;40;1353;6497
201301;W96-9;01;7181;13459
201301;W96-9;70;4214;7232
201301;W96-9;71;8821;15709
201301;W96-9;72;9291;15944
201301;W96-9;73;14935;24714
201301;W96-9;74;9674;17304
201301;W96-9;75;14226;25154
201301;W96-9;76;9606;16677
201301;W96-9;77;4263;8461
201301;W96-9;80;14252;29707
201301;W96-9;81;5954;12689
201301;W96-9;82;7378;16021
201301;W96-9;83;7076;14985
201301;W96-9;84;5700;12177
201301;W96-9;85;4424;9868
201301;W96-9;53;4321;8925
201301;W96-9;56;1176;2445
201301;W96-9;60;4057;9471
201301;W96-9;62;2199;5037
201301;W96-9;94;2647;6280
201301;W96-9;08;1830;3732
201301;W96-9;67;3108;5775
201301;W96-9;11;1028;2135
201301;W96-9;86;233;519
201301;W96-9;13;967;2231
201301;W96-9;14;7248;17417
201301;W96-9;15;2557;7014
201301;W96-9;87;2636;6476
201301;W96-9;18;768;1863
201301;W96-9;49;139;333
201301;W96-9;19;2116;5201
201301;W96-9;20;13036;36957
201301;W96-9;21;6597;14791
201301;W96-9;22;4944;10751
201301;W96-9;23;1265;3162
201301;W96-9;51;2274;4157
201301;W96-9;88;350;708
201301;W96-9;89;273;523
201301;W96-9;63;374;839
201301;W96-9;90;155;492
201301;W96-9;61;291;652
201301;W96-9;25;4184;8778
201301;W96-9;26;726;1573
201301;W96-9;27;3764;7073
201301;W96-9;28;601;1425
201301;W96-9;29;12451;23296
201301;W96-9;91;28914;82309
201301;W96-9;95;470;1387
201301;W96-9;31;1566;3354
201301;W96-9;32;7462;16892
201301;W96-9;10;1850;3369
201301;W96-9;52;1653;2888
201301;W96-9;33;4775;10518
201301;W96-9;34;290;729
201301;W96-9;17;585;1647
201301;W96-9;64;4352;7130
201301;W96-9;59;1327;2555
201301;W96-9;65;782;1461
201301;W96-9;09;4003;7073
201301;W96-9;36;3007;6186
201301;W96-9;92;6815;13191
201301;W96-9;38;4924;8710
201301;W96-9;39;8559;21227
201301;W96-9;96;1597;2725
201301;W96-9;16;9457;19564
201301;W96-9;93;473;1139
201301;W96-9;57;1087;3046
201301;W96-9;58;811;2159
201301;W96-9;37;2526;5933
201301;W96-9;40;4641;8983
201302;W96-1;01;9598;32463
201302;W96-1;70;3301;10282
201302;W96-1;71;2534;7342
201302;W96-1;72;10445;33813
201302;W96-1;73;3414;10407
201302;W96-1;74;1002;2886
201302;W96-1;75;6919;19537
201302;W96-1;76;436;1672
201302;W96-1;77;191;579
201302;W96-1;80;552;1527
201302;W96-1;81;286;930
201302;W96-1;82;276;839
201302;W96-1;83;173;651
201302;W96-1;84;235;823
201302;W96-1;85;199;733
201302;W96-1;53;85;335
201302;W96-1;56;19;49
